user_id,age,gender,country,profession,primary_platform,platforms_used_count,daily_usage_hours,sessions_per_day,avg_session_duration_min,preferred_device,peak_usage_time,followers_count,following_count,posts_per_week,likes_given_per_day,comments_per_day,shares_per_day,dms_sent_per_day,preferred_content_type,scroll_speed,ad_click_rate,purchased_via_social_media,monthly_spend_via_social_usd,primary_purpose,sleep_disruption,self_reported_mental_health_score,screen_time_concern,notification_frequency,privacy_setting,influencer_status,account_join_date,mood_while_scrolling,takes_social_media_breaks,age_group,account_tenure_days,mental_health_level,total_engagement
USR00556,23,Female,Nigeria,Researcher,Facebook,4,0.7,9,4.7,Smartphone,Night (9pm-12am),1018,808,1,18,5,1,5,Stories,Medium,0.017,Yes,9.02,Learning,Mild impact,10.0,Yes,Do Not Disturb,Private,No,2023-03-10,Stressed,No,18-24,1153,High,24
USR00557,23,Female,Australia,Doctor,Instagram,5,2.4,5,28.8,Smartphone,Morning (6-10am),133,385,3,21,3,3,5,Entertainment,Fast,0.383,Sometimes,53.72,News & Updates,Moderate impact,5.0,No,Selected,Friends Only,No,2024-10-10,Stressed,No,18-24,573,Medium,27
USR00558,23,Female,Germany,Other,Pinterest,4,5.7,3,114.0,Smartphone,Afternoon (12-4pm),19,483,5,24,3,4,5,Educational,Medium,0.045,No,0.0,Learning,Severe impact,5.2,Somewhat,Selected,Public,No,2023-07-04,Stressed,No,18-24,1037,Medium,31
USR00559,30,Male,Australia,Freelancer,YouTube,5,1.7,4,25.5,Smartphone,Evening (6-9pm),175,1855,2,15,3,1,10,Entertainment,Slow,0.25,No,0.0,Business/Marketing,No impact,5.5,No,Selected,Private,No,2023-10-24,Relaxed,Yes,25-34,925,Medium,19
USR00560,23,Male,Canada,Teacher,TikTok,5,4.9,5,58.8,Tablet,Evening (6-9pm),251,118,2,22,0,3,9,Videos,Medium,0.18,Sometimes,18.67,Learning,Severe impact,7.2,Yes,Selected,Friends Only,No,2023-08-04,Happy,Yes,18-24,1006,High,25
USR00561,29,Prefer not to say,Germany,Teacher,Twitter/X,5,0.7,6,7.0,Laptop,Morning (6-10am),351,210,0,16,2,2,9,Memes,Medium,0.109,Yes,25.06,Socializing,No impact,5.4,No,Selected,Public,No,2023-11-23,Inspired,Yes,25-34,895,Medium,20
USR00562,43,Female,India,Engineer,TikTok,2,0.5,7,4.3,Smartphone,Evening (6-9pm),118,362,3,22,7,0,6,Reels/Shorts,Fast,0.188,No,0.0,Learning,Moderate impact,7.7,Somewhat,Do Not Disturb,Friends Only,No,2022-09-25,Stressed,Yes,35-44,1319,High,29
USR00563,33,Female,USA,Other,Twitter/X,4,5.3,4,79.5,Desktop,Late Night (12am+),177,79,5,19,4,2,7,Memes,Fast,0.024,Yes,28.56,Business/Marketing,Severe impact,6.1,Somewhat,Selected,Friends Only,No,2024-09-20,Inspired,No,25-34,593,Medium,25
USR00564,24,Female,Canada,Designer,TikTok,1,1.9,6,19.0,Smartphone,Late Night (12am+),652,195,2,20,1,2,11,Videos,Medium,0.141,Sometimes,59.64,Learning,Mild impact,5.6,Somewhat,Always On,Private,No,2023-12-05,Relaxed,Yes,18-24,883,Medium,23
USR00565,36,Male,India,Doctor,Snapchat,1,2.0,13,9.2,Laptop,Evening (6-9pm),166,442,4,20,2,1,6,News,Fast,0.132,No,0.0,Entertainment,Mild impact,5.2,No,Always On,Public,No,2022-04-10,Relaxed,Yes,35-44,1487,Medium,23
USR00566,23,Male,Canada,Entrepreneur,Snapchat,3,3.0,3,60.0,Smartphone,Afternoon (12-4pm),1769,165,1,16,4,1,4,Entertainment,Medium,0.134,No,0.0,News & Updates,Moderate impact,6.2,Yes,Selected,Public,No,2022-04-05,Neutral,Yes,18-24,1492,Medium,21
USR00567,13,Female,Germany,Engineer,Instagram,2,3.5,7,30.0,Smartphone,Evening (6-9pm),2268,1177,4,18,5,3,10,Educational,Fast,0.203,No,0.0,Learning,Mild impact,7.0,Yes,Selected,Public,No,2022-07-23,Relaxed,No,Under 18,1383,Medium,26
USR00568,18,Male,Germany,Designer,Pinterest,1,0.5,7,4.3,Smartphone,Evening (6-9pm),48276,39,3,9,1,1,10,Memes,Slow,0.203,Yes,135.7,Learning,No impact,6.1,Somewhat,Selected,Private,Yes,2024-07-30,Neutral,Yes,18-24,645,Medium,11
USR00569,13,Male,India,Designer,Facebook,1,1.6,2,48.0,Smartphone,Night (9pm-12am),5045,941,5,26,5,2,14,Reels/Shorts,Medium,0.076,Sometimes,4.71,Networking,No impact,6.6,Yes,Always On,Public,No,2022-02-03,Bored,Occasionally,Under 18,1553,Medium,33
USR00570,24,Female,USA,Designer,Snapchat,4,2.7,5,32.4,Laptop,Night (9pm-12am),1030,541,5,18,4,3,11,News,Slow,0.147,No,0.0,Networking,Moderate impact,4.8,Yes,Do Not Disturb,Friends Only,No,2022-09-12,Inspired,Yes,18-24,1332,Medium,25
USR00571,27,Female,India,Entrepreneur,YouTube,3,3.5,2,105.0,Laptop,Evening (6-9pm),217,123,0,20,4,2,6,Entertainment,Medium,0.007,Yes,132.61,Business/Marketing,Mild impact,4.9,Somewhat,Always On,Public,No,2022-11-20,Bored,Yes,25-34,1263,Medium,26
USR00572,40,Male,Australia,Doctor,Twitter/X,4,1.2,4,18.0,Laptop,Afternoon (12-4pm),1128,80,1,15,7,0,10,Memes,Slow,0.196,No,0.0,Learning,Moderate impact,6.2,Yes,Do Not Disturb,Private,No,2024-06-22,Happy,Yes,35-44,683,Medium,22
USR00573,29,Male,Brazil,Designer,YouTube,2,2.3,3,46.0,Smartphone,Late Night (12am+),1197,20,3,15,1,3,8,News,Fast,0.21,Sometimes,19.21,News & Updates,Mild impact,6.4,No,Do Not Disturb,Public,No,2024-07-23,Stressed,Yes,25-34,652,Medium,19
USR00574,25,Female,Australia,Teacher,Pinterest,4,1.7,3,34.0,Laptop,Evening (6-9pm),264,94,3,22,6,1,9,Reels/Shorts,Medium,0.17,Sometimes,3.06,Entertainment,Moderate impact,6.3,Somewhat,Do Not Disturb,Private,No,2022-01-02,Stressed,No,25-34,1585,Medium,29
USR00575,33,Male,India,Other,TikTok,5,3.0,1,180.0,Smartphone,Late Night (12am+),2726,859,6,23,3,1,7,Educational,Medium,0.192,Sometimes,12.74,Socializing,Mild impact,5.1,No,Off,Friends Only,No,2024-05-26,Inspired,No,25-34,710,Medium,27
USR00576,13,Male,Brazil,Marketer,YouTube,4,5.2,7,44.6,Smartphone,Afternoon (12-4pm),53,228,0,24,3,1,12,Reels/Shorts,Fast,0.07,Sometimes,10.5,Business/Marketing,No impact,6.3,No,Selected,Friends Only,No,2023-02-19,Stressed,No,Under 18,1172,Medium,28
USR00577,28,Male,Brazil,Researcher,Twitter/X,2,2.1,4,31.5,Smartphone,Evening (6-9pm),428,987,4,19,2,2,13,Videos,Medium,0.117,Sometimes,110.68,News & Updates,Mild impact,6.2,Yes,Selected,Friends Only,No,2022-09-28,Stressed,No,25-34,1316,Medium,23
USR00578,33,Female,UAE,Student,Twitter/X,3,0.9,9,6.0,Smartphone,Evening (6-9pm),1809,116,5,19,9,1,8,Reels/Shorts,Fast,0.146,No,0.0,Networking,Moderate impact,6.0,No,Selected,Private,No,2023-09-11,Neutral,Yes,25-34,968,Medium,29
USR00579,15,Male,UAE,Freelancer,Twitter/X,4,1.5,4,22.5,Smartphone,Morning (6-10am),396,571,1,23,7,0,12,Educational,Slow,0.173,Sometimes,12.99,Entertainment,Moderate impact,5.0,No,Always On,Private,No,2022-11-22,Inspired,Occasionally,Under 18,1261,Medium,30
USR00580,36,Female,Brazil,Marketer,YouTube,1,7.0,6,70.0,Tablet,Evening (6-9pm),458,103,5,17,6,3,7,Reels/Shorts,Fast,0.318,No,0.0,News & Updates,Severe impact,7.1,Somewhat,Selected,Friends Only,No,2023-07-16,Relaxed,Yes,35-44,1025,High,26
USR00581,29,Female,Nigeria,Freelancer,TikTok,2,1.4,3,28.0,Laptop,Afternoon (12-4pm),519,76,4,18,4,0,10,Photos,Slow,0.332,No,0.0,Learning,Mild impact,6.2,No,Selected,Private,No,2022-07-11,Happy,Yes,25-34,1395,Medium,22
USR00582,23,Female,India,Teacher,Snapchat,1,1.0,8,7.5,Smartphone,Late Night (12am+),147,215,2,18,3,3,9,Videos,Fast,0.137,Sometimes,150.11,Business/Marketing,Severe impact,4.8,No,Always On,Friends Only,No,2024-01-09,Neutral,No,18-24,848,Medium,24
USR00583,32,Male,Canada,Marketer,Snapchat,4,2.0,6,20.0,Laptop,Late Night (12am+),5502,110,7,19,2,1,4,Stories,Fast,0.158,Yes,5.82,Entertainment,Mild impact,6.0,Somewhat,Do Not Disturb,Friends Only,No,2023-05-28,Neutral,Occasionally,25-34,1074,Medium,22
USR00584,45,Male,Pakistan,Teacher,Instagram,3,2.4,5,28.8,Smartphone,Night (9pm-12am),106,38,2,19,7,2,5,Memes,Medium,0.101,No,0.0,Socializing,No impact,5.2,No,Always On,Private,No,2022-06-18,Relaxed,Yes,45+,1418,Medium,28
USR00585,28,Male,USA,Teacher,Snapchat,3,1.8,3,36.0,Smartphone,Evening (6-9pm),1179,196,2,14,4,1,8,Videos,Fast,0.125,Sometimes,5.83,Business/Marketing,Mild impact,6.2,Yes,Do Not Disturb,Friends Only,No,2024-02-01,Relaxed,Occasionally,25-34,825,Medium,19
USR00586,28,Male,USA,Student,TikTok,4,0.7,11,3.8,Smartphone,Morning (6-10am),1400,278,2,27,5,2,6,News,Medium,0.25,Sometimes,8.99,News & Updates,Moderate impact,8.8,Somewhat,Always On,Private,No,2022-12-05,Inspired,Yes,25-34,1248,High,34
USR00587,23,Male,India,Researcher,Twitter/X,2,3.2,7,27.4,Smartphone,Night (9pm-12am),120,1121,2,20,4,2,7,News,Medium,0.101,Yes,27.35,Networking,Moderate impact,6.5,Somewhat,Always On,Friends Only,No,2022-04-17,Happy,Yes,18-24,1480,Medium,26
USR00588,20,Male,Pakistan,Engineer,Facebook,5,3.0,6,30.0,Smartphone,Morning (6-10am),758,753,5,27,3,4,5,Photos,Medium,0.092,Yes,104.65,Entertainment,Mild impact,6.6,Somewhat,Off,Friends Only,No,2024-03-22,Neutral,Yes,18-24,775,Medium,34
USR00589,33,Female,USA,Teacher,TikTok,4,4.0,6,40.0,Desktop,Evening (6-9pm),129,1057,3,21,8,2,1,Educational,Medium,0.051,No,0.0,Networking,No impact,8.8,Yes,Always On,Public,No,2023-09-18,Relaxed,Yes,25-34,961,High,31
USR00590,20,Male,Brazil,Engineer,Instagram,4,3.0,6,30.0,Smartphone,Night (9pm-12am),8134,580,0,23,3,4,4,Educational,Fast,0.021,Sometimes,20.96,Business/Marketing,Mild impact,6.7,Yes,Do Not Disturb,Public,No,2023-04-25,Bored,No,18-24,1107,Medium,30
USR00591,27,Male,Pakistan,Freelancer,Snapchat,3,6.7,6,67.0,Laptop,Evening (6-9pm),85,364,0,13,3,0,8,Educational,Fast,0.206,Sometimes,5.16,Entertainment,Severe impact,7.0,Somewhat,Selected,Private,No,2024-05-29,Relaxed,Occasionally,25-34,707,Medium,16
USR00592,23,Male,Canada,Student,Instagram,4,4.2,5,50.4,Smartphone,Afternoon (12-4pm),204,55,1,25,6,1,4,Stories,Medium,0.055,No,0.0,Business/Marketing,No impact,6.5,Yes,Selected,Friends Only,No,2022-07-06,Happy,Occasionally,18-24,1400,Medium,32
USR00593,30,Female,USA,Doctor,Instagram,4,3.7,8,27.8,Laptop,Evening (6-9pm),73,292,5,26,5,2,7,News,Medium,0.187,No,0.0,Learning,Moderate impact,5.5,No,Always On,Public,No,2022-07-14,Stressed,No,25-34,1392,Medium,33
USR00594,29,Female,Brazil,Engineer,YouTube,3,5.3,6,53.0,Smartphone,Night (9pm-12am),57,500,5,17,5,1,2,Educational,Slow,0.068,Sometimes,14.26,Networking,No impact,7.0,Yes,Selected,Friends Only,No,2022-01-03,Neutral,Occasionally,25-34,1584,Medium,23
USR00595,35,Male,USA,Engineer,TikTok,3,2.9,8,21.8,Smartphone,Evening (6-9pm),11663,1406,1,22,5,3,5,Reels/Shorts,Medium,0.118,Sometimes,45.91,Learning,Severe impact,9.3,No,Off,Public,Yes,2023-03-14,Happy,Yes,35-44,1149,High,30
USR00596,22,Female,UAE,Freelancer,Snapchat,2,2.3,13,10.6,Smartphone,Late Night (12am+),1766,557,5,24,2,2,11,Stories,Medium,0.033,No,0.0,Business/Marketing,Moderate impact,3.8,Somewhat,Off,Friends Only,No,2024-09-03,Inspired,No,18-24,610,Low,28
USR00597,24,Female,Pakistan,Engineer,YouTube,1,3.2,4,48.0,Smartphone,Evening (6-9pm),856,1084,3,24,5,2,9,Reels/Shorts,Medium,0.24,Yes,81.61,Entertainment,No impact,5.4,No,Selected,Friends Only,No,2022-06-09,Happy,Occasionally,18-24,1427,Medium,31
USR00598,19,Female,Canada,Marketer,TikTok,4,0.5,1,30.0,Smartphone,Evening (6-9pm),204,70,5,20,3,5,9,Videos,Medium,0.098,No,0.0,Business/Marketing,No impact,4.7,Yes,Selected,Public,No,2022-09-29,Neutral,Yes,18-24,1315,Medium,28
USR00599,23,Male,India,Designer,Instagram,5,2.9,4,43.5,Smartphone,Night (9pm-12am),3407,165,5,13,5,1,3,Reels/Shorts,Fast,0.031,Yes,23.33,Networking,Severe impact,4.9,No,Selected,Private,No,2023-04-09,Stressed,Yes,18-24,1123,Medium,19
USR00600,30,Female,Australia,Teacher,LinkedIn,5,2.4,2,72.0,Desktop,Evening (6-9pm),150,409,2,15,7,2,12,Educational,Medium,0.076,No,0.0,Socializing,Mild impact,8.4,Yes,Do Not Disturb,Friends Only,No,2024-11-29,Bored,Yes,25-34,523,High,24
USR00601,33,Female,Germany,Designer,Instagram,4,3.4,7,29.1,Smartphone,Evening (6-9pm),2775,985,4,26,3,2,7,Stories,Medium,0.118,Yes,114.05,Socializing,Mild impact,5.9,Yes,Do Not Disturb,Public,No,2024-06-30,Stressed,Yes,25-34,675,Medium,31
USR00602,19,Female,India,Freelancer,YouTube,4,4.9,4,73.5,Smartphone,Evening (6-9pm),138,205,1,15,4,1,9,Videos,Fast,0.281,No,0.0,Entertainment,No impact,7.5,Somewhat,Do Not Disturb,Private,No,2022-01-20,Relaxed,Yes,18-24,1567,High,20
USR00603,33,Female,UK,Engineer,Twitter/X,3,3.8,5,45.6,Smartphone,Afternoon (12-4pm),208,221,2,20,7,3,7,Reels/Shorts,Medium,0.104,No,0.0,Socializing,No impact,5.0,Somewhat,Selected,Public,No,2022-01-17,Inspired,Yes,25-34,1570,Medium,30
USR00604,37,Male,Pakistan,Researcher,YouTube,2,1.5,8,11.2,Smartphone,Evening (6-9pm),2604,558,4,24,4,2,13,Videos,Medium,0.189,No,0.0,Socializing,Moderate impact,5.0,No,Selected,Friends Only,No,2023-12-05,Happy,No,35-44,883,Medium,30
USR00605,30,Female,Australia,Engineer,Facebook,2,4.4,6,44.0,Laptop,Night (9pm-12am),3149,63,5,14,5,2,10,Stories,Medium,0.105,Sometimes,186.87,Learning,Moderate impact,4.4,No,Always On,Friends Only,No,2022-09-04,Stressed,Yes,25-34,1340,Medium,21
USR00606,42,Male,UAE,Freelancer,Facebook,3,6.7,5,80.4,Laptop,Afternoon (12-4pm),1949,1683,1,15,2,2,8,Stories,Medium,0.202,No,0.0,Learning,Moderate impact,8.8,Somewhat,Off,Public,No,2024-05-14,Relaxed,Occasionally,35-44,722,High,19
USR00607,20,Female,Nigeria,Researcher,Twitter/X,5,5.0,2,150.0,Smartphone,Afternoon (12-4pm),100,85,1,21,2,2,9,News,Medium,0.201,Yes,62.68,Business/Marketing,Mild impact,7.6,Yes,Off,Public,No,2022-09-28,Stressed,Occasionally,18-24,1316,High,25
USR00608,17,Male,India,Engineer,YouTube,1,0.9,6,9.0,Laptop,Afternoon (12-4pm),297,24,1,22,1,2,8,Reels/Shorts,Medium,0.227,No,0.0,Learning,Mild impact,4.3,Yes,Off,Friends Only,No,2024-09-05,Relaxed,Occasionally,Under 18,608,Medium,25
USR00609,13,Female,UAE,Teacher,Instagram,5,3.7,5,44.4,Desktop,Afternoon (12-4pm),882,247,1,12,8,1,9,News,Medium,0.039,Sometimes,93.18,News & Updates,Mild impact,8.3,No,Always On,Friends Only,No,2022-05-26,Relaxed,Occasionally,Under 18,1441,High,21
USR00610,38,Male,USA,Freelancer,TikTok,5,1.0,6,10.0,Laptop,Night (9pm-12am),144,1878,1,21,4,2,10,News,Medium,0.082,Sometimes,47.51,News & Updates,Mild impact,5.7,Yes,Selected,Public,No,2023-04-14,Relaxed,No,35-44,1118,Medium,27
USR00611,32,Female,USA,Teacher,Facebook,1,2.1,3,42.0,Smartphone,Night (9pm-12am),7845,494,2,21,5,4,6,Entertainment,Fast,0.088,No,0.0,Networking,No impact,7.0,Yes,Selected,Public,No,2024-02-24,Neutral,Occasionally,25-34,802,Medium,30
USR00612,26,Male,Pakistan,Researcher,TikTok,1,3.3,6,33.0,Laptop,Evening (6-9pm),8,602,2,18,3,1,12,Memes,Medium,0.051,Yes,40.69,Socializing,Severe impact,6.3,No,Selected,Public,No,2022-07-02,Bored,No,25-34,1404,Medium,22
USR00613,29,Female,India,Engineer,Facebook,2,3.1,6,31.0,Smartphone,Late Night (12am+),163,257,5,15,6,1,8,Entertainment,Fast,0.131,No,0.0,Socializing,Mild impact,3.6,No,Do Not Disturb,Public,No,2022-07-29,Neutral,Yes,25-34,1377,Low,22
USR00614,17,Male,India,Engineer,Twitter/X,1,4.9,4,73.5,Smartphone,Evening (6-9pm),265,203,2,30,4,2,5,Memes,Fast,0.094,Sometimes,68.67,News & Updates,No impact,4.7,Yes,Do Not Disturb,Friends Only,No,2022-07-31,Stressed,No,Under 18,1375,Medium,36
USR00615,46,Female,UAE,Student,Twitter/X,3,6.8,7,58.3,Smartphone,Night (9pm-12am),3,38,5,23,1,3,12,Entertainment,Slow,0.169,Sometimes,0.21,Networking,Severe impact,8.6,No,Do Not Disturb,Public,No,2023-10-04,Relaxed,No,45+,945,High,27
USR00616,28,Female,Brazil,Teacher,Twitter/X,1,3.6,4,54.0,Smartphone,Evening (6-9pm),53,16,4,17,4,6,11,Memes,Fast,0.156,No,0.0,Networking,Severe impact,7.9,No,Always On,Public,No,2024-01-23,Relaxed,Occasionally,25-34,834,High,27
USR00617,27,Female,USA,Entrepreneur,YouTube,5,2.0,1,120.0,Smartphone,Evening (6-9pm),2049,309,6,25,3,1,9,Photos,Medium,0.223,Sometimes,40.02,Socializing,Severe impact,4.4,Yes,Off,Friends Only,No,2023-09-05,Stressed,Yes,25-34,974,Medium,29
USR00618,32,Female,Canada,Other,TikTok,3,0.5,9,3.3,Tablet,Afternoon (12-4pm),702,1182,6,18,3,5,6,Stories,Fast,0.169,Sometimes,17.7,Socializing,Moderate impact,6.6,No,Do Not Disturb,Friends Only,No,2022-10-08,Happy,No,25-34,1306,Medium,26
USR00619,30,Female,USA,Engineer,YouTube,1,5.7,1,342.0,Smartphone,Morning (6-10am),11289,369,6,18,7,1,5,Educational,Slow,0.159,Yes,22.44,Networking,No impact,5.8,Somewhat,Off,Private,Yes,2024-02-23,Relaxed,Yes,25-34,803,Medium,26
USR00620,28,Male,Pakistan,Engineer,TikTok,2,2.4,6,24.0,Laptop,Morning (6-10am),10736,517,1,17,3,6,12,Memes,Medium,0.049,Sometimes,9.6,News & Updates,Severe impact,8.3,No,Always On,Friends Only,Yes,2022-09-30,Bored,Yes,25-34,1314,High,26
USR00621,20,Male,Pakistan,Freelancer,TikTok,2,2.5,4,37.5,Desktop,Night (9pm-12am),1450,1636,2,19,3,1,7,News,Slow,0.037,Yes,18.91,Learning,Moderate impact,5.8,No,Selected,Public,No,2022-10-20,Bored,No,18-24,1294,Medium,23
USR00622,30,Female,India,Marketer,Instagram,5,2.7,5,32.4,Smartphone,Afternoon (12-4pm),1168,363,5,18,5,1,10,Reels/Shorts,Fast,0.275,No,0.0,Networking,Mild impact,4.8,Yes,Do Not Disturb,Friends Only,No,2022-05-21,Inspired,No,25-34,1446,Medium,24
USR00623,42,Male,Canada,Designer,Instagram,4,3.5,6,35.0,Smartphone,Night (9pm-12am),748,211,5,22,8,5,8,Stories,Slow,0.175,Sometimes,16.99,Business/Marketing,Severe impact,7.5,Yes,Always On,Public,No,2024-12-22,Happy,Occasionally,35-44,500,High,35
USR00624,37,Female,Canada,Freelancer,Instagram,5,3.5,8,26.2,Laptop,Night (9pm-12am),5,91,2,21,5,3,5,Reels/Shorts,Fast,0.225,Sometimes,156.1,News & Updates,Mild impact,8.3,Yes,Always On,Public,No,2022-01-18,Stressed,Occasionally,35-44,1569,High,29
USR00625,39,Male,Canada,Doctor,Twitter/X,1,2.2,4,33.0,Desktop,Evening (6-9pm),54,2770,5,16,0,0,9,Educational,Medium,0.196,No,0.0,Entertainment,Severe impact,6.9,Somewhat,Do Not Disturb,Public,No,2022-12-03,Neutral,Yes,35-44,1250,Medium,16
USR00626,22,Female,Canada,Entrepreneur,YouTube,5,2.4,5,28.8,Smartphone,Morning (6-10am),797,460,4,15,8,1,12,Stories,Medium,0.066,No,0.0,Business/Marketing,Mild impact,7.2,No,Do Not Disturb,Friends Only,No,2024-06-20,Stressed,No,18-24,685,High,24
USR00627,19,Female,Canada,Entrepreneur,Instagram,3,1.7,10,10.2,Smartphone,Afternoon (12-4pm),2015,78,3,22,7,5,7,Photos,Medium,0.028,No,0.0,Networking,Mild impact,4.0,No,Off,Public,No,2023-12-21,Inspired,Yes,18-24,867,Low,34
USR00628,25,Male,India,Teacher,Instagram,5,1.5,5,18.0,Desktop,Evening (6-9pm),1120,60,2,15,4,2,9,Memes,Fast,0.121,No,0.0,Learning,Mild impact,3.9,Yes,Do Not Disturb,Public,No,2023-03-13,Stressed,No,25-34,1150,Low,21
USR00629,27,Female,Pakistan,Entrepreneur,Twitter/X,2,1.5,7,12.9,Smartphone,Afternoon (12-4pm),133,1100,2,20,4,1,10,Entertainment,Fast,0.149,Sometimes,15.39,Business/Marketing,Moderate impact,3.8,Yes,Always On,Friends Only,No,2022-11-07,Stressed,Yes,25-34,1276,Low,25
USR00630,35,Male,Pakistan,Researcher,YouTube,3,2.4,6,24.0,Smartphone,Evening (6-9pm),3595,70,2,37,2,1,13,Educational,Fast,0.099,Sometimes,13.91,Entertainment,Mild impact,8.1,No,Off,Private,No,2024-04-23,Relaxed,Occasionally,35-44,743,High,40
USR00631,13,Female,India,Doctor,Pinterest,2,1.3,4,19.5,Smartphone,Evening (6-9pm),9589,2263,2,25,7,2,8,Educational,Slow,0.075,Sometimes,44.46,Learning,Severe impact,5.5,Somewhat,Always On,Public,No,2024-06-25,Bored,Yes,Under 18,680,Medium,34
USR00632,39,Female,India,Other,Twitter/X,5,0.5,3,10.0,Smartphone,Afternoon (12-4pm),3598,8,3,14,2,3,7,Reels/Shorts,Medium,0.029,Sometimes,27.84,Learning,No impact,7.7,No,Do Not Disturb,Public,No,2023-03-21,Happy,Yes,35-44,1142,High,19
USR00633,25,Male,Brazil,Researcher,TikTok,1,2.0,5,24.0,Smartphone,Evening (6-9pm),3949,1348,6,12,6,4,9,Photos,Fast,0.213,No,0.0,Learning,Severe impact,5.1,Somewhat,Selected,Private,No,2022-06-27,Stressed,Yes,25-34,1409,Medium,22
USR00634,23,Male,Nigeria,Teacher,Instagram,5,1.0,4,15.0,Smartphone,Night (9pm-12am),243,438,1,20,3,0,6,Educational,Medium,0.333,No,0.0,Learning,Moderate impact,6.2,No,Always On,Public,No,2022-07-25,Bored,Occasionally,18-24,1381,Medium,23
USR00635,18,Female,Brazil,Engineer,Instagram,3,2.8,4,42.0,Laptop,Evening (6-9pm),4613,282,4,15,3,3,3,Stories,Medium,0.06,No,0.0,Networking,Severe impact,4.7,Somewhat,Off,Public,No,2022-10-14,Relaxed,Yes,18-24,1300,Medium,21
USR00636,13,Female,Nigeria,Engineer,TikTok,2,1.7,5,20.4,Smartphone,Night (9pm-12am),864,198,1,15,6,0,5,Videos,Fast,0.144,Sometimes,70.72,Business/Marketing,Mild impact,5.6,Yes,Selected,Public,No,2022-09-10,Neutral,Occasionally,Under 18,1334,Medium,21
USR00637,33,Male,UAE,Student,Instagram,5,3.5,2,105.0,Smartphone,Afternoon (12-4pm),1670,2365,2,16,4,1,7,Memes,Slow,0.406,Yes,48.48,Entertainment,Moderate impact,3.1,Somewhat,Always On,Private,No,2024-02-26,Neutral,Occasionally,25-34,800,Low,21
USR00638,27,Male,Canada,Engineer,Instagram,1,1.0,7,8.6,Smartphone,Night (9pm-12am),1284,571,4,17,1,1,7,Educational,Medium,0.172,No,0.0,News & Updates,Mild impact,5.6,Somewhat,Selected,Public,No,2023-12-21,Bored,Occasionally,25-34,867,Medium,19
USR00639,16,Male,Pakistan,Doctor,Twitter/X,1,0.6,3,12.0,Laptop,Evening (6-9pm),534,82,2,20,6,1,10,Reels/Shorts,Medium,0.038,Yes,1.73,Business/Marketing,Moderate impact,5.5,Somewhat,Do Not Disturb,Private,No,2024-05-29,Happy,No,Under 18,707,Medium,27
USR00640,16,Male,India,Entrepreneur,TikTok,4,2.4,5,28.8,Laptop,Afternoon (12-4pm),141,31,2,22,5,3,6,Videos,Medium,0.159,No,0.0,Business/Marketing,Mild impact,3.1,Somewhat,Selected,Friends Only,No,2023-10-07,Relaxed,No,Under 18,942,Low,30
USR00641,24,Non-binary,UAE,Designer,Pinterest,1,1.9,6,19.0,Smartphone,Evening (6-9pm),573,302,6,20,9,2,9,News,Medium,0.118,Yes,9.76,Socializing,Severe impact,7.0,No,Always On,Private,No,2022-10-14,Bored,No,18-24,1300,Medium,31
USR00642,40,Non-binary,India,Marketer,Twitter/X,5,0.9,8,6.8,Laptop,Night (9pm-12am),3929,244,4,25,6,2,9,Memes,Fast,0.114,No,0.0,Learning,Severe impact,7.2,Yes,Selected,Friends Only,No,2023-05-23,Inspired,Yes,35-44,1079,High,33
USR00643,24,Male,USA,Teacher,Facebook,1,4.2,5,50.4,Smartphone,Afternoon (12-4pm),300,39,1,12,3,3,8,Educational,Medium,0.077,No,0.0,Learning,Mild impact,5.0,Somewhat,Selected,Friends Only,No,2023-07-22,Neutral,Occasionally,18-24,1019,Medium,18
USR00644,14,Female,USA,Other,Instagram,1,1.2,3,24.0,Smartphone,Evening (6-9pm),3321,228,1,18,1,2,4,Memes,Fast,0.025,No,0.0,Business/Marketing,Mild impact,4.0,Yes,Selected,Public,No,2022-06-22,Neutral,Occasionally,Under 18,1414,Low,21
USR00645,25,Female,Nigeria,Entrepreneur,Snapchat,3,1.5,3,30.0,Smartphone,Evening (6-9pm),2506,122,3,22,4,3,8,Stories,Medium,0.13,No,0.0,News & Updates,Mild impact,9.3,No,Selected,Public,No,2023-05-24,Inspired,No,25-34,1078,High,29
USR00646,24,Male,UK,Freelancer,Twitter/X,1,4.7,5,56.4,Laptop,Night (9pm-12am),388,247,3,22,3,0,7,News,Fast,0.339,No,0.0,Business/Marketing,No impact,6.7,No,Selected,Public,No,2023-08-07,Inspired,No,18-24,1003,Medium,25
USR00647,13,Female,UK,Designer,Snapchat,5,3.6,7,30.9,Laptop,Morning (6-10am),8101,584,3,13,7,0,8,News,Fast,0.185,No,0.0,Business/Marketing,Mild impact,1.9,Yes,Do Not Disturb,Public,No,2022-02-24,Happy,Occasionally,Under 18,1532,Low,20
USR00648,26,Male,India,Freelancer,Facebook,1,1.1,5,13.2,Smartphone,Late Night (12am+),350,1467,4,22,4,4,10,Educational,Fast,0.03,Sometimes,6.73,Entertainment,Moderate impact,5.4,No,Always On,Friends Only,No,2023-09-10,Happy,Yes,25-34,969,Medium,30
